"createdAt","objectId","updatedAt","keel","nimetus","published","eluarisyndmus","identifikaator","kirjeldus","tegevusvaldkond","teenusetyyp","ministeerium","allasutus","osakondyksus","omanikunimi","omanikuamet","omanikutelefon","omanikuemail","konfinfo","eeltingimus"
"20-01-2016","a832f02d-5a0b-4c67-b6cf-2b6b371e76f0","20-01-2016","et","Perekonnaseisutõendite väljastamine","1","Abielu","TMV-007","Rahvastikutoimingute talitus väljastab järgmisi tõendeid: abieluvõime tõend; perekonnasündmuse tõend; perekonnaseisuandmete kinnitatud või kinnitamata väljavõte; rahvastikuregistri väljavõte.","Rahvastik","Kinnitus / tõend","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse kantselei rahvastikutoimingute talitus","Külli Petersell","Tartu Maavalitsuse kantselei rahvastikutoimingute talituse peaspetsialist","742 0954","pere@tartu.maavalitsus.ee","0",""
"20-01-2016","993f1b7c-8251-49d0-84b2-65cb7b95c17c","20-01-2016","et","Lapsendamine","1","Laps","TMV-008","Üldjuhul peab lapsendaja olema vähemalt 25aastane piiramata teovõimega isik. Lapsendajat valides arvestatakse tema isikuomadusi, varalist seisundit ja võimet täita lapsendamissuhtest tulenevaid kohustusi.","Sotsiaalelu","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu maavalitsuse haridus- ja sotsiaalosakond","Tiina Kivirüüt","Tartu maavalitsuse lastekaitse peaspetsialist","730 5296","tiina.kiviryyt@tartu.maavalitsus.ee","0",""
"20-01-2016","a761a0ad-ed18-48e2-8929-504620924c3d","20-01-2016","et","Lapsehoiu tegevusloa andmine","1","Laps","TMV-009","Lapsehoiu- või asenduskoduteenuse  osutamiseks peab olema kõigil teenuse osutajatel (FIE, äriühing, MTÜ, omavalitsuse asutus jt) luba, mille annab asukohajärgne maavalitsus. Luba kantakse majandustegevuse registrisse.","Sotsiaalelu","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse haridus- ja sotsiaalosakond","Aime Koger","Tartu Maavalitsuse haridus- ja sotsiaalosakonna juhataja asetäitja","730 5292","aime.koger@tartu.maavalitsus.ee","0",""
"20-01-2016","8040eca2-0ef7-4a14-ba12-abc436c3c8f2","20-01-2016","et","Asenduskodu tegevusloa andmine","1","","TMV-010","Asenduskodu tegevusloa andmine","Sotsiaalelu","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse haridus- ja sotsiaalosakond","Tiina Kivirüüt","Lastekaitse peaspetsialist","730 5296","tiina.kiviryyt@tartu.maavalitsus.ee","0",""
"20-01-2016","b1e50aa5-3523-4d58-b902-04c3b7fde557","20-01-2016","et","Lapse paigutamine riiklikule hoolekandele","1","Laps","TMV-011","Lastekodusse riiklikule hoolekandele võetakse orvud ja vanemliku hoolitsuseta lapsed. Laps paigutatakse lastekodusse, kui ta on jäänud vanemliku hoolitsuseta ja talle ei ole leitud eestkostjat või hooldajat või teda pole lapsendatud.","Sotsiaalelu","Leping","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse haridus- ja sotsiaalosakond","Tiina Kivirüüt"," Tartu Maavalitsuse haridus- ja sotsiaalosakonna lastekaitse peaspetsialist","730 5296","tiina.kiviryyt@tartu.maavalitsus.ee","0",""
"20-01-2016","9e560227-b9b2-4b97-832a-f07a9c2cf0e2","20-01-2016","et","Alaealise õigusrikkumise esitamine arutamiseks alaealiste komisjonis","1","Laps","TMV-012","Alaealiste komisjon arutab alaealiste poolt toime pandud õigusrikkumisi ning rakendab mõjutusvahendeid või taotleb kohtult luba nende kohaldamiseks.","Sotsiaalelu","Kinnitus / tõend","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse haridus- ja sotsiaalosakond","Aare Laak","Tartu Maavalitsuse haridus- ja sotsiaalosakonna sotsiaalkasvastustöö peaspetsialist","730 5293","aare.laak@tartu.maavalitsus.ee","0",""
"20-01-2016","8f37bc2e-ebfa-4d47-b6c4-a50dc3fe5688","20-01-2016","et","Vaiete esitamine ja lahendamine","1","","TMV-013","Kohaliku omavalitsuse sotsiaalteenuse, -toetuse või muu sotsiaalabi andmise või sellest keeldumise otsuse peale  esitatud vaide menetlemine ","Sotsiaalelu","Järelvalve teostamine","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse haridus- ja sotsiaalosakond","Aime Koger","Tartu Maavalitsuse haridus- ja sotsiaalosakonna juhataja asetäitja","730 5292","aime.koger@tartu.maavalitsus.ee","0","Vaie esitatakse kirjalikult või suuliselt.
Suuline vaie protokollitakse haridus- ja sotsiaalosakonnas ning võetakse esitaja allkiri. Vaide esitaja esindaja lisab volikirja või muu volitust tõendava dokumendi.
"
"20-01-2016","d8c1848b-52b1-4c40-8acc-f96caf2d0e45","20-01-2016","et","Andmeesitaja- ja tarbijakoolitus","1","Statistika","STAT-016","Statistika tarbijakoolituse eesmärk on õpetada statistika kasutajat iseseisvalt leidma vajalikku statistikainfot veebilehelt, andmebaasidest, statistikaväljaannetest ja pressiteadetest.","Statistika","Konsultatsioon","Rahandusministeeriumi haldusala","Statistikaamet","Statistika levi osakond","Aime Lauk","Vanemkonsultant","6259 160","aime.lauk@stat.ee","0",""
"20-01-2016","8a390658-d0f9-4571-be85-fd5b5f3c77b4","20-01-2016","et","Konsultatsioon andmete esitamise kohta","1","Statistika","STAT-017","Andmeesitaja klienditoe eesmärk on pakkuda andmeesitajatele konsultatsiooni statistiliste küsimustike täitmise ja edastamise ning Statistikaameti korraldatavate sotsiaaluuringute kohta.","Statistika","Konsultatsioon","Rahandusministeeriumi haldusala","Statistikaamet","Statistika levi osakond","Kertu Mits","Klienditoe juht","625 8446","kertu.mits@stat.ee","0",""
"20-01-2016","d2c187ed-c490-484b-9797-ee8bb2a8fedd","20-01-2016","et","Konsultatsioon klassifikaatorite kasutamise kohta","1","Statistika","STAT-018","Konsultatsioon klassifikaatorite kasutamise kohta","Statistika","Konsultatsioon","Rahandusministeeriumi haldusala","Statistikaamet","Metaandmete osakond","Ilme Ingel","Juhataja","6258468","ilme.ingel@stat.ee","0",""
"20-01-2016","2ca7395c-1bdf-4911-a760-3ca8f7d07281","20-01-2016","et","Konsultatsioon Eesti ja Euroopa Liidu riikide statistika kättesaadavuse ja kasutamise kohta","1","Statistika","STAT-019","Saada konsultatsiooni statistikainfo leidmisel nii Eesti kui ka muude riikide kohta ning veebilehel avaldatud info leidmiseks.","Statistika","Konsultatsioon","Rahandusministeeriumi haldusala","Statistikaamet","Statistika levi osakond","Kadi Villa","Vanemkonsultant","6259329","kadi.villa@stat.ee","0",""
"20-01-2016","493b02f1-e42b-4e14-85f0-6631e9a35aed","20-01-2016","et","Tarbijahinnaindeksi kalkulaator","1","Statistika","STAT-020","Tarbijahinnaindeks – indeks, mis iseloomustab tarbekaupade ja tasuliste teenuste hindade muutust.","Statistika","Interaktiivne infoteenus","Rahandusministeeriumi haldusala","Statistikaamet","Majandus- ja keskkonnastatistika osakond","Viktoria Trasanov","Juhataja","6259 240","viktoria.trasanov@stat.ee","0",""
"20-01-2016","94d7ab17-ccba-46cd-81e4-577260ec3126","20-01-2016","et","Ostujõu kalkulaator","1","Statistika","STAT-021","Hindade muutuse tõttu raha ostujõud kasvab või kahaneb. Ostujõu kalkulaator võimaldab võrrelda mistahes rahasumma (sissetulek, palk, säästud jne) ostujõudu erinevatel aastatel.","Statistika","Interaktiivne infoteenus","Rahandusministeeriumi haldusala","Statistikaamet","Majandus- ja keskkonnastatistika osakond","Viktoria Trasanov","Juhataja","6259 240","viktoria.trasanov@stat.ee","0",""
"20-01-2016","cb625e1f-cb0e-49b6-ae98-c5de9f86b0e5","20-01-2016","et","Statistika kaardirakendus","1","Statistika","STAT-022","Statistika kaardirakendus on asukohapõhise statistika esitamiseks kaartidel, ruumiandmete allalaadimiseks ja ruumipäringute tegemiseks.","Statistika","Interaktiivne infoteenus","Rahandusministeeriumi haldusala","Statistikaamet","Statistika levi osakond","Berit Hänilane","Geoinfo juhtivspetsialist","6 259 271","berit.hanilane@stat.ee","0",""
"20-01-2016","0bd659c7-d3ef-4f08-ae2d-4792ccedcb2d","20-01-2016","et","Säästva  arengu  näitajad","1","Statistika","STAT-023","Pakkuda ülevaadet Eesti jätkusuutliku arengu kohta, mis lähtub strateegias „Säästev Eesti 21” sätestatud põhieesmärkidest: heaolu kasvu ja sotsiaalse sidususe suurenemine nii, et säiliks Eesti kultuuriruumi elujõulisus ja ökoloogiline tasakaal.","Statistika","Interaktiivne infoteenus","Rahandusministeeriumi haldusala","Statistikaamet","Majandus- ja keskkonnastatistika osakond","Evelin Enno","juhtivstatistik","6259308","evelin.enno@stat.ee","0",""
"20-01-2016","5893d4d0-ff3d-4155-a0f0-e340cc08e45f","20-01-2016","et","Riigi kasuks seatud hüpoteegi kustutamine","1","","TMV-014","Pärast maa väljaostuvõla ja sellega liidetud muude võlakohustuste ning kõrvalnõuete täielikku rahuldamist võib riigi kasuks hüpoteegiga koormatud kinnisasja omanik taotleda hüpoteegi kustutamist või selle loovutamist kinnisasja omanikule.","Raha ja omand","Leping","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse kantselei "," Rita Johanson  ","Tartu Maavalitsuse kantselei peaspetsialist","730 5282","rita.johanson@tartu.maavalitsus.ee","0",""
"20-01-2016","fc426b58-b3e5-40d4-9bad-3d7b68d4d0f0","20-01-2016","et","Riigi kasuks seatud hüpoteegi vähendamine","1","","TMV-015","Riigi kasuks seatud hüpoteegi vähendamine","Riigi rahandus","Leping","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse kantselei","Rita Johanson","Tartu Maavalitsuse kantselei peaspetsialist","730 5282","rita.johanson@tartu.maavalitsus.ee","0",""
"20-01-2016","c65324d7-ec18-4435-976c-4413801f9434","20-01-2016","et","Riigi kasuks hüpoteegiga koormatud kinnistu jagamine","1","","TMV-016","Riigi kasuks hüpoteegiga koormatud kinnistu jagamine","Riigi rahandus","Leping","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse kantselei","Rita Johanson  ","Tartu Maavalitsuse maa järelmaksunõuete peaspetsialist","730 5282","rita.johanson@tartu.maavalitsus.ee","0",""
"20-01-2016","05104a9e-e343-4903-b8cc-01887028df0d","20-01-2016","et","Hüpoteegiga koormatud kinnistutel kasvava metsa raieks loa andmine","1","","TMV-017","Eesti Vabariigi kasuks hüpoteegiga koormatud kinnistutel kasvava metsa raieks loa andmine","Metsandus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu maavalitsuse kantselei ","Rita Johanson","Tartu Maavalitsuse kantselei peaspetsialist","730 5282","rita.johanson@tartu.maavalitsus.ee","0",""
"20-01-2016","913e75d2-0bf7-484f-ac61-f7708c274bf7","20-01-2016","et","Riigi kasuks seatud võlakohustuste ülevõtmine","1","","TMV-018","Seoses kinnistu võõrandamisega, mida koormab riigi kasuks seatud hüpoteek, on vajalik hüpoteegipidaja nõusolek võla ülekandmise kohta.","Riigi kinnisvara","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse kantselei","Rita Johanson","Tartu Maavalitsuse kantselei peaspetsialist","730 5282","rita.johanson@tartu.maavalitsus.ee","0",""
"20-01-2016","6a410e93-bbdc-4a29-9727-0e68ce98b167","20-01-2016","et","Riigimaa ajutiseks kasutamiseks andmine","1","","TMV-019","Riigi omandis oleva maa ajutiseks kasutamiseks andmine","Riigi rahandus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse kantselei","Aivar Napritson","arengu- ja planeeringuosakonna juhataja asetäitja","730 5278","aivar.napritson@tartu.maavalitsus.ee ","0",""
"20-01-2016","4423ed31-6af2-4a62-852b-54144aa7c3c9","20-01-2016","et","Riigi kasuks seatud võlakohustuste ülevõtmine","1","","TMV-020","Seoses kinnistu võõrandamisega, mida koormab riigi kasuks seatud hüpoteek, on vajalik hüpoteegipidaja nõusolek võla ülekandmise kohta.","Riigi rahandus","Leping","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse kantselei","Rita Johanson","Tartu Maavalitsuse kantselei peaspetsialist","730 5282","rita.johanson@tartu.maavalitsus.ee","0",""
"20-01-2016","7bcc5bea-79f5-4189-ac03-fc824fd13ec1","20-01-2016","et","Kasutusvaldusse antud maa omandamine","1","","TMV-021","Kahe aasta möödumisel kasutusvalduse seadmisest (kinnistusraamatusse kandmisest) tekib kasutusvaldajal õigus kasutusvaldusesse antud maa omandada. ","Riigi rahandus","Leping","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu Maavalitsuse arengu- ja planeeringuosakond","Mati Jääger","Tartu Maavalitsuse arengu- ja planeeringuosakonna peaspetsialist","730 5277","mati.jaager@tartu.maavalitsus.ee","0",""
"20-01-2016","66996c96-4358-4981-b525-17a5df53ed0b","20-01-2016","et","Kinnisasja omandamine","1","","TMV-022","Kinnisasja omandamise kitsendamise seadus sätestab avalikust huvist tulenevad ning riigi julgeoleku kaalutlustest lähtuvad kitsendused maatulundusmaa omandamisele.","Riigi rahandus","Leping","Rahandusministeeriumi haldusala","Tartu Maavalitsus"," Tartu maavalitsuse arengu- ja planeeringuosakond","Aivar Napritson","Tartu maavalitsuse arengu- ja planeeringuosakonna juhataja asetäitja","730 5278","aivar.napritson@tartu.maavalitsus.ee","0",""
"20-01-2016","72646ea3-a8c7-4529-b35d-bd1de48f6c81","20-01-2016","et","Maakonnasisese bussiliiniloa andmine","1","","TMV-023","Väljastatakse luba, mis tõendab vedaja õigust korraldada kommertsliinivedu loale märgitud liinil.","Transport","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Rahandusministeeriumi haldusala","Tartu Maavalitsus","Tartu maavalitsuse arengu- ja planeeringuosakond","Anne Vodi","majanduse ja ühistranspordi peaspetsialist","730 5253","anne.vodi@tartu.maavalitsus.ee","0",""
"20-01-2016","ec1dce4f-fe68-443b-8a5a-48a2bcd9f644","20-01-2016","et","Veeliikluse piirangute kehtestamine","1","","TMV-024","Veeliikluse piirangute kehtestamine","Keskkonnakasutus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Rahandusministeeriumi haldusala","Tartu Maavalitsus"," Tartu maavalitsuse arengu- ja planeeringuosakond","Tõnu Vesi","Tartu maasekretär","730 5227","tonu.vesi@tartu.maavalitsus.ee","0",""
"20-01-2016","3c8274d4-8e55-44e5-9666-c54a6a222236","20-01-2016","et","Loomeliitude andmekogu","1","Tunnustatud loomeliitudele toetuse eraldamine","KUM-001","Andmebaas tunnustatud loomeliitude üle arvestuse pidamiseks, järelevalve teostamiseks ja toetuse eraldamiseks","Kultuur","Järelvalve teostamine","Kultuuriministeeriumi haldusala","Kultuuriministeerium","kunstide osakond","Regina Viljasaar","kunstide osakonna peaspetsialist","6282237","regina.viljasaar@kul.ee","0","Side rahvastikuregistriga."
"20-01-2016","a6663d8b-26eb-41d7-aa47-1a91db6c0c32","20-01-2016","et","Jäätmeloa omamise kohustusest vabastatud isiku või tavajäätmete vedaja registreerimistõendi väljastamine","1","","KKA-006","Füüsilised ja juriidilised isikud, kes on : a) vabastatud jäätmeloa omamise kohustusest b) veavad tavajäätmeid c) korraldavad vahendajana jäätmete kõrvaldamist d) tegutsevad edasimüüjana ","Jäätmed","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Keskkonnaministeeriumi haldusala","Keskkonnaamet","Keskkonnaosakond","Reet Siilaberg","jäätmete peaspetsialist","","reet.siilaberg@keskkonnaamet.ee","0",""
"20-01-2016","ed63ddbc-562f-49f5-9e38-0ecce0f835da","20-01-2016","et","Jäätmeloa väljastamine","1","","KKA-007","Füüsilised või juriidilised isikud, kes soovivad: a) jäätmeid kõrvaldada ja taaskasutada b) koguda ja vedada ohtlikke ning metallijäätmeid c) vedada olmejäätmeid majandus- või kutsetegevusena d) käitada jäätmehoidlat  e) jt.","Jäätmed","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Keskkonnaministeeriumi haldusala","Keskkonnaamet","Keskkonnaosakond","Reet Siilaberg","jäätmete peaspetsialist","","reet.siilaberg@keskkonnaamet.ee","0",""
"20-01-2016","85f9bace-76d4-4791-8989-8eb9cdd745ea","20-01-2016","et","Välisõhu saasteloa väljastamine","1","","KKA-008","Füüsilised ja juriidilised isikud, kellel on välisõhu kaitse seadusest tulenev kohustus omada välisõhu saasteluba. Saasteainete heitkogused ja kasutatavate seadmete võimsused, millest alates on nõutav välisõhu saasteluba.","Välisõhk","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Keskkonnaministeeriumi haldusala","Keskkonnaamet","Keskkonnaosakond","Dagmar Undrits","välisõhu peaspetsialist","","dagmar.undrit@keskkonnaamet.ee","0",""
"20-01-2016","f3573702-ca32-410d-b916-fa4f93b20da4","20-01-2016","et","Lõhnaaine vähendamise tegevuskava kinnitamine","1","","KKA-009","Füüsilised ja juriidilised isikud, kellel on välisõhu kaitse seadusest tulenev kohustus koostada lõhnaaine vähendamise tegevuskava","Välisõhk","Kinnitus / tõend","Keskkonnaministeeriumi haldusala","Keskkonnaamet","Keskkonnaosakond","Dagmar Undrits","välisõhu peaspetsialist","","dagmar.undrits@keskkonnaamet.ee","0",""
"20-01-2016","8c6da5c3-9041-49d2-a140-5f605cfb6601","20-01-2016","et","Orgaanilisi lahusteid kasutava käitise registreerimistõendi väljastamine","1","","KKA-010","Füüsilised ja juriidilised isikud, kes kasutavad oma tegevuses orgaanilisi lahusteid ja kellel on tööstusheite seadusest tulenev kohustus omada vastavat registreerimistõendit. ","Välisõhk","Kinnitus / tõend","Keskkonnaministeeriumi haldusala","Keskkonnaamet","Keskkonnaosakond","Dagmar Undrits","välisõhu peaspetsialist","","dagmar.undrits@keskkonnaamet.ee","0",""
"20-01-2016","51fea360-0dc3-4db7-a21f-4a7993e4d5d1","20-01-2016","et","Vee erikasutusloa väljastamine","1","","KKA-011","Füüsiline või juriidiline isik, kellel on veeseadusest tulenev kohustus taotleda planeeritud tegevusteks vee erikasutusluba. ","Vesi","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Keskkonnaministeeriumi haldusala","Keskkonnaamet","Keskkonnaosakond","Mariina Hiiob","vee peaspetsialist-koordinaator","","mariina.hiiob@keskkonnaamet.ee","0",""
"20-01-2016","c340b13e-5349-4b43-9425-4bb5f9187b2b","20-01-2016","et","Veekaitsevööndis tööde kooskõlastamine","1","","KKA-012","füüsilised ja juriidilised isikud, kellel on soov teostada veekaitsevööndis puu- või põõsarinde raiet. ","Vesi","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Keskkonnaministeeriumi haldusala","Keskkonnaamet","Keskkonnaosakond","Mariina Hiiob","vee peaspetsialist-koordinaator","","mariina.hiiob@keskkonnaamet.ee","0",""
"20-01-2016","a9441f9c-8645-4d84-987d-c5202574fbf8","20-01-2016","et","Metsateatise esitamine","1","","KKA-013","Füüsiline või juriidiline isik, kellel on metsa majandamisel metsaseadusega kohustuseks pandud metsateatise esitamine. ","Metsandus","Diplom/Tunnistus/Luba/ Setifikaat/Kooskõlastus","Keskkonnaministeeriumi haldusala","Keskkonnaamet","Metsaosakond","Tanel Niklus","metsanduse peaspetsialist","","tanel.niklus@keskkonnaamet.ee","0",""
